objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,specobjid,class,redshift,plate,mjd,fiberid
1237660635463024649,170.810518840907,46.4725461036317,18.75356,17.67081,17.34874,17.21916,17.23284,3530,301,3,322,31.51873,85.44253,114.9485,129.52,127.8942,1623600493395732480,GALAXY,0.0,1442,53050,192
1237662641194729608,241.988376138572,28.550455476159,15.47534,12.99879,12.50643,12.37351,13.89644,3997,301,3,47,645.4495,6316.622,9940.919,11235.59,2763.273,3383501925193457664,STAR,-2.03605e-05,3005,54876,628
1237657857141047479,159.453753817061,49.9653406531156,19.59124,17.92635,17.13783,16.7069,16.38683,2883,301,4,93,14.57015,67.5241,139.5945,207.6057,278.7811,985302370835523584,GALAXY,0.04320743,875,52354,509
1237655109453545493,193.587931485795,60.5965568119759,19.07656,18.12189,17.89202,17.76638,17.71839,2243,301,6,365,23.40789,56.39502,69.69338,78.2429,81.77263,2770987906603444224,STAR,-0.0005940088,2461,54570,539
1237657069549453322,29.5059376173895,-0.889178160491551,17.80111,15.65696,14.81289,14.46521,14.30768,2700,301,1,63,75.78012,546.0273,1188.075,1636.506,1892.032,8255202132942409728,STAR,0.0001230118,7332,56683,378
1237660614511820908,172.929881059714,10.0069234019146,18.94202,17.08653,16.04451,15.58995,15.20122,3525,301,4,120,26.49598,146.3488,382.1172,580.7916,830.8281,1378188118905088000,GALAXY,0.1141002,1224,52765,315
1237657630598365330,167.693583827448,52.28587313214,19.5924,19.1525,19.09466,19.03978,18.85556,2830,301,6,350,14.55455,21.82699,23.0211,24.21396,28.67391,7549205441081004032,QSO,2.486899,6705,56636,169
1237657775543353480,135.831600684467,40.8581861606014,19.30048,18.16396,17.6766,17.33793,17.18548,2864,301,4,195,19.04517,54.25214,84.98805,116.0986,133.5961,1350108789914757120,GALAXY,0.09672476,1199,52703,563
1237655368759246889,219.819899754738,56.531133047346,18.47557,18.3144,18.06832,18.08072,18.15821,2304,301,1,320,40.71628,47.23223,59.24756,58.57471,54.53032,890660259566217216,QSO,1.041964,791,52435,267
1237665369035899013,147.317404445781,27.1154567956902,19.5015,19.17283,18.84609,18.66228,18.6124,4632,301,4,48,15.82578,21.42195,28.94391,34.28265,35.88018,13176614560520753152,QSO,1.389657,11703,58526,756
1237664337708253358,155.262038632032,33.3123882892614,19.24312,17.3343,16.34683,15.91127,15.54981,4392,301,3,69,20.07854,116.4871,289.2474,432.0088,602.6664,2201161588537321472,GALAXY,0.09646884,1955,53442,99
1237664853113307406,230.342781124415,28.3031203641168,19.22289,17.20406,16.16612,15.66055,15.26976,4512,301,3,206,20.45613,131.3339,341.6263,544.2245,780.0032,2078541865048631296,GALAXY,0.1083778,1846,54173,475
1237650370486075775,189.405216424997,-2.67856867902415,17.51736,18.62972,17.16128,17.14426,16.57368,1140,301,3,244,98.41321,35.32703,136.6117,138.7702,234.7059,377227904515336192,GALAXY,0.57461,335,52000,187
1237665369581813893,170.404296411335,32.331505410406,19.14966,17.95134,17.49407,17.23842,17.0415,4632,301,5,186,21.88352,65.98774,100.5479,127.2427,152.5421,2228274445582100480,GALAXY,0.045185,1979,53431,431
1237664817678844020,188.550554569559,36.4286532935197,19.35756,18.4388,18.13962,18.03151,18.01978,4504,301,1,191,18.06966,42.11885,55.48153,61.29053,61.94802,4468811168505679872,STAR,0.0007046093,3969,55307,416
1237663229069885657,276.652967925996,78.0713639070251,19.52559,17.74542,16.91434,16.55249,16.29951,4134,301,2,70,15.4785,79.76878,171.4999,239.3343,302.1283,3154822189086173184,STAR,-2.660816e-05,2802,54326,184
1237664094513070319,136.724448253381,30.2280876251259,19.13569,17.21503,16.16141,15.72102,15.3261,4335,301,6,181,22.16706,130.0136,343.1134,514.7426,740.561,6509049019368755200,GALAXY,0.111236,5781,56337,806
1237661812805337302,170.062489965623,12.2114170208543,19.46466,19.11487,18.88017,18.60492,18.57338,3804,301,4,84,16.37201,22.59668,28.0495,36.14272,37.19444,1807199968860071936,QSO,1.604289,1605,53062,475
1237662638511423696,213.702335245807,14.4528621137437,18.93233,17.63367,16.9343,16.59029,16.33097,3996,301,6,63,26.73358,88.41615,168.3753,231.1446,293.5022,3090607135017428992,GALAXY,0.1232026,2745,54231,43
1237664093970563253,124.652129612728,23.1910450071432,19.35388,18.16539,17.7455,17.39821,17.29672,4335,301,5,95,18.13105,54.18044,79.76255,109.8284,120.5858,2168600649095211008,GALAXY,0.0932342,1926,53317,427
1237655744013861089,213.610163981134,6.65255098124098,18.77135,16.78829,15.83628,15.41501,15.04601,2391,301,4,43,31.00625,192.6131,462.8993,682.3345,958.5046,2054925718449580032,GALAXY,0.1104479,1825,53504,576
1237654399699910798,218.989465074762,60.8664928420018,18.50365,17.60176,17.39873,17.14827,17.07544,2078,301,4,208,39.67646,91.05357,109.7764,138.2586,147.8477,683447946338920448,GALAXY,0.0516082,607,52368,97
1237661435390066707,211.20723623672,45.1692788107346,17.39169,16.50749,16.22819,16.13057,16.11449,3716,301,5,160,110.4902,249.4608,322.6447,352.999,358.2637,7463862993253847040,STAR,-0.0005140502,6629,56365,991
1237655472898048249,254.179005803048,33.6406455238762,18.50905,17.53073,17.21018,17.10042,17.07454,2328,301,3,104,39.47989,97.20914,130.5952,144.4884,147.9706,12281341613402509312,STAR,-0.0007654921,10908,58392,92
1237662301894410270,202.569443974631,51.0898177725469,18.03716,17.0687,16.82332,16.75018,16.75775,3918,301,3,79,60.97231,148.7722,186.497,199.4931,198.1048,9243911313528475648,STAR,-0.0004187563,8210,57426,993
1237661211511619626,228.023778793388,41.2099521277083,18.16491,16.70127,16.10096,15.77458,15.51021,3664,301,4,110,54.20433,208.6845,362.7573,489.9695,625.0481,1454755909153613824,GALAXY,0.02776069,1292,52736,339
1237657220411883581,159.864797698393,54.1168173051734,19.07996,16.84922,16.03981,15.79475,15.6792,2735,301,2,89,23.33465,182.1009,383.7741,480.9516,534.9559,3576031908036976640,STAR,-4.807964e-05,3176,54832,632
1237661055282118766,50.5773390309356,41.0005116511082,18.80572,17.52525,16.74387,16.4631,16.08647,3628,301,1,109,30.04014,97.70085,200.6556,259.8725,367.628,1874642361397569536,STAR,0.0002029997,1665,52976,69
1237652948531413297,13.3432401966084,-9.21142189782414,19.31449,18.22721,17.70379,17.35785,17.16595,1740,301,5,110,18.80091,51.18185,82.88621,113.9876,136.0219,739849591104497664,GALAXY,0.1254489,657,52177,485
1237665428646985917,243.819013265538,16.4696434367211,17.66744,16.65491,16.44481,16.39545,16.40143,4646,301,3,329,85.70804,217.7898,264.2869,276.578,275.0578,2451131177772279808,STAR,-0.0002502344,2177,54557,171
1237662200431575189,229.077485880055,10.0560223118859,18.13212,17.99677,17.66774,17.70052,17.72575,3894,301,6,167,55.86619,63.28374,85.68485,83.13641,81.22032,1935580884321200128,QSO,1.262493,1719,53876,578
1237658493340287094,150.289492793595,8.78207374775,18.86584,17.76799,17.36747,17.15658,17.04138,3031,301,5,203,28.42185,78.12748,112.9824,137.2046,152.5592,1391721457540687872,GALAXY,0.004220399,1236,52751,397
1237664295833895152,204.8103117882,38.9943246335918,18.88117,16.94478,16.07866,15.68646,15.34827,4382,301,5,93,28.0235,166.7587,370.2854,531.3934,725.5906,2257579454807173120,GALAXY,0.08020802,2005,53472,546
1237665024374931676,203.451369048758,33.1184129706908,19.30625,18.92185,18.8573,18.77798,18.65718,4552,301,2,203,18.94427,26.99319,28.6465,30.81712,34.42928,2374654078476118016,QSO,0.7309951,2109,53468,477
1237648704040468576,184.064116700577,-0.295371147079485,17.80315,16.61922,16.17091,16.02812,15.9451,752,301,3,270,75.63786,225.0676,340.1239,387.9284,418.7536,323164368407652352,STAR,0.0001607931,287,52023,113
1237661971724959857,190.824589684074,7.5479945119707,18.70931,16.86314,15.93545,15.52289,15.21373,3841,301,4,173,32.82965,179.7807,422.4937,617.7919,821.3102,2015470299683776512,GALAXY,0.08181469,1790,53876,398
1237649919500681262,10.4769196686838,14.5228712964792,17.92215,16.63029,16.06455,15.84516,15.72772,1035,301,3,33,67.78551,222.7845,375.1296,459.131,511.575,3526371364414005248,STAR,-7.873823e-05,3132,54746,192
1237664338786582695,167.311113474572,36.7853624229573,19.26876,18.20386,17.78619,17.49449,17.33699,4392,301,5,139,19.60985,52.29427,76.82883,100.5088,116.1952,2285640366390536192,GALAXY,0.1013599,2030,53499,231
1237665532789719261,224.040159042844,22.7371148053856,19.59088,18.4432,18.47598,18.53537,18.6172,4670,301,5,173,14.57505,41.94874,40.701,38.53371,35.7219,3813440384848207872,STAR,-0.000409391,3387,54951,63
1237661813347516539,182.477387725451,13.049982467171,16.99563,15.58603,15.05848,14.82276,14.68653,3804,301,5,165,159.1278,582.8909,947.5622,1177.328,1334.716,1815062577969915904,GALAXY,0.008403232,1612,53149,407
1237651752946434251,202.542511292778,1.63350524035185,19.52482,18.07277,17.40571,17.03331,16.7482,1462,301,2,515,15.48948,59.00546,109.0723,153.7003,199.8547,593389697250650112,GALAXY,0.08457639,527,52342,147
1237658304351436905,154.791001648013,57.1145044031493,17.67131,15.86411,15.11193,14.71873,14.4512,2987,301,5,46,85.40354,451.1876,902.0451,1295.707,1657.758,1066325108764731392,GALAXY,0.02535988,947,52411,356
1237661138496258058,151.809748403262,37.9302030134463,16.91766,15.3997,14.84075,14.65596,14.62275,3647,301,4,96,170.9756,692.0243,1157.972,1372.827,1415.471,1605661960232265728,STAR,-7.496731e-05,1426,52993,468
1237664667364950157,165.073789335746,37.2673601884722,19.13677,17.89676,17.32893,16.95133,16.69087,4469,301,1,343,22.14492,69.38992,117.0648,165.7552,210.6905,2354392277847140352,GALAXY,0.0429738,2091,53447,493
1237651252585562328,239.472971884501,52.9933121208388,19.52226,18.22834,17.72368,17.45032,17.25189,1345,301,6,558,15.52603,51.12833,81.38181,104.6814,125.6691,695974676962240512,GALAXY,0.06539673,618,52049,613
1237664287782338629,132.14549484245,10.4041048664561,18.53158,16.95563,16.3602,16.12734,16.01785,4380,301,6,116,38.66878,165.1005,285.707,354.0485,391.6162,3002845489784790016,STAR,0.0002878184,2667,54142,256
1237648704578781196,187.245013514371,0.128414393918394,18.48621,17.17117,16.66446,16.44695,16.34622,752,301,4,292,40.3191,135.3724,215.8817,263.7671,289.4076,2880223280097159168,STAR,0.0004817887,2558,54140,623
1237648720686481471,163.196201963648,-0.558605761982302,19.17479,17.89366,17.37101,17.16031,17.06594,756,301,2,316,21.38292,69.58794,112.6149,136.7331,149.1467,2689785943245744128,STAR,0.0007902222,2389,54213,40
1237652600097341599,310.552848349535,-5.5785893838334,16.91965,15.07134,14.24018,13.83109,13.52084,1659,301,4,36,170.6633,936.4063,2013.395,2934.689,3905.398,713983030087149568,GALAXY,0.02854517,634,52164,591
1237662237484711956,227.180343232163,7.40879255502064,18.86739,17.96151,17.661,17.56612,17.54682,3903,301,3,305,28.38143,65.37225,86.21817,94.09158,95.77344,5467634476007051264,STAR,1.844882e-05,4856,55712,962
1237657400809816178,142.036412421399,45.5560826965199,19.4547,17.96149,17.31794,16.88903,16.66933,2777,301,2,231,16.52298,65.37386,118.256,175.5443,214.9138,937893902675896320,GALAXY,0.06786399,833,52314,70
1237654652571484238,145.048509579704,52.9923639605726,17.24982,15.78479,15.25464,15.04002,14.93742,2137,301,3,290,125.9135,485.3842,790.9432,963.8159,1059.334,2684277932196653056,STAR,5.627095e-06,2384,53763,482
1237651274050371684,199.242189520685,67.7711314450701,19.48533,18.27548,17.72596,17.39282,17.17594,1350,301,6,405,16.06332,48.95591,81.21129,110.3748,134.7759,558547542216828928,GALAXY,0.05424645,496,51988,368
1237663542063595744,310.190823141504,-1.00308980347687,17.31398,15.68969,15.07974,14.84661,14.73442,4207,301,1,39,118.6881,529.8152,929.1885,1151.739,1277.123,2148297890701797376,STAR,-3.013812e-05,1908,53239,294
1237657220950720662,167.062697522663,55.9232446673061,18.44604,17.50011,17.19319,17.10717,17.08724,2735,301,3,119,41.83864,99.98992,132.6556,143.5921,146.249,9206607082148876288,STAR,0.0002969288,8177,57374,449
1237654879120195775,200.730535921134,3.76197715960708,18.78102,17.62279,17.06891,16.7238,16.49353,2190,301,1,125,30.7314,89.30656,148.7428,204.3997,252.687,958141135463671808,GALAXY,0.08175597,851,52376,1
1237665226767597718,182.382856915082,32.3222039933231,19.51094,18.30631,18.3304,18.40556,18.45493,4599,301,3,86,15.68877,47.58566,46.54097,43.42776,41.48474,2256421123753273344,STAR,-0.00018785,2004,53737,428
1237657769631547504,137.728945099219,45.5056660591337,19.10858,17.50183,16.59435,16.18123,15.85156,2863,301,1,100,22.72755,99.83107,230.2831,336.9059,456.4322,1011066406403336192,GALAXY,0.09907615,898,52606,30
1237661063882539102,156.949509779238,10.1056689036911,18.79944,17.42092,16.82011,16.53497,16.37756,3630,301,1,269,30.21439,107.5552,187.0497,243.2269,281.1733,3230350118846752768,STAR,0.000595975,2869,54454,521
1237658614126411895,162.162922654666,48.5727544733358,18.36569,16.6465,15.79017,15.4154,15.1066,3059,301,6,53,45.05262,219.4823,482.984,682.0893,906.4835,1084347482625828864,GALAXY,0.07817175,963,52643,385
1237663543142645840,322.337383693382,-0.173977506328917,17.67262,16.54621,16.18302,15.98863,15.81159,4207,301,3,120,85.30019,240.7228,336.3517,402.2983,473.5472,1112438628262373376,GALAXY,0.03000019,988,52520,180
1237663788486230072,109.867971829844,40.1136819933094,17.3764,16.23613,16.14309,16.14822,16.19548,4264,301,4,22,112.057,320.2932,348.9504,347.3053,332.5106,3608643698063155200,STAR,5.784996e-05,3205,54848,489
1237663547431321742,111.433926004164,37.4586434580413,17.96798,16.29051,15.71526,15.5387,15.47762,4208,301,3,24,64.98383,304.6475,517.485,608.8621,644.0956,3311315682104207360,STAR,0.0001095887,2941,54507,160
1237655370905485447,216.658400186235,59.2975371281237,17.35778,15.77805,15.21064,15.00062,14.92097,2304,301,5,301,113.9957,488.4063,823.6544,999.4295,1075.503,2858763008421685248,STAR,3.070511e-05,2539,53918,375
1237658423551328290,154.216370458878,6.37517274859103,18.90693,17.73993,17.73627,17.81101,17.91785,3015,301,3,268,27.36639,80.17259,80.44384,75.09216,68.04662,1122576403938699264,STAR,0.0007447117,997,52734,197
1237662663217709084,241.562217837673,25.2883322873607,18.50947,17.53372,17.18317,17.03834,17.02993,4002,301,4,219,39.46439,96.94197,133.8847,152.9904,154.176,1864643137121576960,STAR,-0.0005751982,1656,53533,556
1237648705140883947,244.870088982093,0.513504866048406,19.51077,18.17122,17.21829,16.75227,16.42123,752,301,5,677,15.69124,53.89048,129.6231,199.1097,270.088,389713128776034304,GALAXY,0.1328963,346,51693,552
1237662305118781516,222.440895578299,34.8822965644098,19.43051,18.46476,18.17075,18.0618,18.02934,3919,301,1,127,16.89527,41.12389,53.91357,59.60388,61.4044,1557175423656290304,STAR,-0.0005731565,1383,53116,203
1237661971191431178,198.475704936766,6.96083732836769,16.30878,14.53678,13.72379,13.30498,12.98405,3841,301,3,224,299.5622,1532.107,3239.541,4764.396,6402.962,2023318899147171840,GALAXY,0.02100479,1797,54507,279
1237648704591167704,215.598791786303,0.182292007289853,17.73942,16.5659,16.149,15.90838,15.87442,752,301,4,481,80.21073,236.3952,347.0553,433.1592,446.9228,342406639581685760,GALAXY,0.02926052,304,51609,484
1237657071694839883,24.7192428069748,0.757817384599451,18.4677,17.34095,16.83504,16.5066,16.33838,2700,301,5,31,41.01228,115.7765,184.4956,249.667,291.5042,451578526496221184,GALAXY,0.05633373,401,51788,337
1237651735224582289,190.255039916262,1.50968435583726,19.55923,17.67861,16.7528,16.34188,16.00399,1458,301,1,437,15.00621,84.8315,199.0116,290.5677,396.6449,586616430477207552,GALAXY,0.07891034,521,52326,82
1237658203422523547,138.474748311361,38.1095220686144,19.16861,18.64511,18.13411,17.72573,17.64244,2964,301,1,89,21.50493,34.83001,55.76391,81.2276,87.69894,1365807346571307008,GALAXY,0.2093821,1213,52972,330
1237662224070213663,192.913297667873,39.0013215740644,17.65096,16.41879,15.92915,15.6484,15.43501,3900,301,2,416,87.01909,270.6964,424.9512,550.3501,669.8763,2239540872075044864,GALAXY,0.03483598,1989,53772,458
1237664667902148833,165.913217325392,37.8283251888543,18.67165,17.46734,17.10749,16.95654,16.76891,4469,301,2,348,33.98841,103.0534,143.5501,164.9625,196.0788,2238341024927737856,GALAXY,0.04397902,1988,53469,189
1237660635984429247,128.804006065642,31.5495580256081,19.23512,17.6751,16.88734,16.46597,16.16863,3530,301,4,86,20.22697,85.10559,175.8176,259.1862,340.8351,1360242988067874816,GALAXY,0.08461753,1208,52672,567
1237655369282420867,158.853879531885,59.3174567295644,19.5932,17.99304,17.22935,16.79043,16.4537,2304,301,2,111,14.54391,63.50132,128.3102,192.2334,262.1291,630548241695401984,GALAXY,0.06503086,560,52296,161
1237662264316461310,214.222128200223,9.17720718025779,18.88728,18.09715,17.56828,17.32498,17.13785,3909,301,5,125,27.86628,57.69487,93.90434,117.4917,139.5874,2038022381305358336,GALAXY,0.1916604,1810,53794,522
1237664853117829204,240.39935184053,23.4679717108601,17.10871,15.87527,15.55184,15.43579,15.40299,4512,301,3,275,143.3885,446.5718,601.5422,669.3983,689.9265,2084080094229325824,STAR,-0.0003249295,1851,53524,143
1237665328770252923,162.979273104385,29.4938379027863,19.03609,17.9097,17.56874,17.31785,17.12695,4623,301,1,43,24.29677,68.56751,93.86472,118.266,140.9971,2656101298524416000,GALAXY,0.04977025,2359,53826,376
1237665127997702320,159.460184641806,31.9683395492908,19.06276,17.07422,16.1039,15.66295,15.34847,4576,301,3,305,23.70727,148.0169,361.7759,543.0261,725.4545,2231557037630711808,GALAXY,0.08081103,1982,53436,85
1237652901310496796,58.6850382274808,-5.37520022603141,17.87936,16.12463,15.49613,15.28917,15.20006,1729,301,5,472,70.51038,354.9344,633.2088,766.1831,831.7181,8166328331765305344,STAR,0.0001200774,7253,56598,641
1237653652912537675,9.1438887202076,15.7850965335257,16.6254,15.67763,15.38384,15.27069,15.23231,1904,301,5,209,223.7891,535.7326,702.2067,779.3367,807.3753,6978452521384955904,STAR,-0.0002588775,6198,56211,454
1237659325488496907,238.370495423688,45.899805867341,19.46087,17.93862,17.18792,16.7809,16.45945,3225,301,3,177,16.42937,66.76564,133.3005,193.9276,260.7452,1315051961644509184,GALAXY,0.07131852,1168,52731,3
1237658205575774210,152.723007433914,46.1132018300643,19.22202,18.22734,17.86542,17.74064,17.68433,2964,301,5,177,20.47249,51.17534,71.42161,80.11985,84.37911,1062947687327885312,STAR,-1.929604e-05,944,52614,357
1237662267536245079,225.758114018292,5.57055788847914,19.15187,19.13239,19.34477,19.53903,19.82316,3910,301,3,103,21.83908,22.23506,18.28413,15.28718,11.72234,5467472298041954304,QSO,1.502905,4856,55712,372
1237659163882488042,235.58540134907,46.1246668689211,19.59136,18.79607,18.46517,18.34564,18.30957,3187,301,6,57,14.56855,30.30881,41.10803,45.89194,47.43151,6791620754398269440,STAR,-0.0004494379,6032,56067,700
1237648704584745055,200.971620530681,0.125724396954461,17.9214,16.95869,16.78733,16.7342,16.75364,752,301,4,383,67.83234,164.6354,192.7833,202.4505,198.8557,3723503632549781504,STAR,0.0002513856,3307,54970,555
